,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
0,1.2647442419028885,1.2054908058107774,1.0528631151224115,5.243561273170692,1.3695192308114148,1.113609260155362,1.3774581461440758,1.2195229462732182,120.05398351648354,139.01689560439561,0.35048882634692424,1.108500183021112,0.0016714107051303594,0.040971081862546714,0.09874438436615715,0.2157684245473295,0.6424158400389716,0.4376621819049547,0.3018597362242357,0.39413709587710877,0.7722114446478158,23519.473684210527,0.005986068417574317,0.11684007953766784,0.3686396463046738,0.4196433111323331,2,1,16,16
1,0.7772560246591326,0.7150385375510724,0.6109634215906359,2.1810668421224686,0.7446116687434453,0.6910900890573608,0.7873211878200673,1.011523977191683,209.9620915032679,149.3792483660131,0.5279342927172559,1.3259852193862158,0.004266265898625013,0.04812493435308949,0.22772031331859396,0.14912077778775648,0.9787727678425211,0.30738619425819674,0.23876663339596316,0.3202487301639469,0.4761475989507772,28869.412280701756,0.011757391921873807,0.09724383913885956,0.4733348298465659,0.23235709057582069,5,5,16,16
